zpid,id,providerListingId,imgSrc,hasImage,detailUrl,statusType,statusText,countryCurrency,price,unformattedPrice,address,addressStreet,addressCity,addressState,addressZipcode,isUndisclosedAddress,beds,baths,area,latitude,longitude,isZillowOwned,variableDataType,variableDataText,variableDataIsFresh,badgeInfo,pgapt,sgapt,zestimate,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,info2String,info3String,brokerName,hasAdditionalAttributions,isFeaturedListing,list,relaxed,hasOpenHouse,openHouseStartDate,openHouseEndDate,openHouseDescription,info6String,Unnamed: 46
2070059379,2070059379,,https://photos.zillowstatic.com/fp/6cfc3240b128351321ac63f127e4d18a-p_e.jpg,true,https://www.zillow.com/homedetails/8258-High-Cone-Dr-Terrebonne-OR-97760/2070059379_zpid/,FOR_SALE,New construction,$,"$400,000",400000,"8258 High Cone Dr, Terrebonne, OR 97760",8258 High Cone Dr,Terrebonne,OR,97760,False,3,2,1404,44.447464,-121.295455,False,DAYS_ON,5 days on Zillow,,,ForSale,New Construction,405400,False,False,False,false,Listing provided by Oregon Datashare,https://photos.zillowstatic.com/fp/c401e1f139d8044388603128d96a3d86-zillow_web_48_23.jpg,Windermere Central Oregon Real Estate Redmond,True,False,True,false,,,,,,
32776638,32776638,,https://photos.zillowstatic.com/fp/f4312ea85910de69dfad27e80fa3deb3-p_e.jpg,true,https://www.zillow.com/homedetails/16-Bob-Cat-Rd-Wurtsboro-NY-12790/32776638_zpid/,FOR_SALE,Home for sale,$,"$120,000",120000,"16 Bob Cat Rd, Wurtsboro, NY 12790",16 Bob Cat Rd,Wurtsboro,NY,12790,False,2,2,924,41.615718,-74.462506,False,DAYS_ON,319 days on Zillow,,,ForSale,For Sale (Broker),,False,False,False,false,,https://photos.zillowstatic.com/fp/4790d622e3a6cb6c9e6461369e9ed5b1-zillow_web_48_23.jpg,Listing by: Stoeckeler RE Services LLC,True,False,True,false,,,,,,
54320400,54320400,,https://photos.zillowstatic.com/fp/bb8380b6ecbe1f5e8caaefceac68c04e-p_e.jpg,true,https://www.zillow.com/homedetails/322-Causeway-Dr-SUITE-1101-Wrightsville-Beach-NC-28480/54320400_zpid/,FOR_SALE,Condo for sale,$,"$719,000",719000,"322 Causeway Dr SUITE 1101, Wrightsville Beach, NC 28480",322 Causeway Dr SUITE 1101,Wrightsville Beach,NC,28480,False,2,2,1076,34.212543,-77.806348,False,PRICE_REDUCTION,"$30,000 (Jun 22)",,,ForSale,For Sale (Broker),,False,False,False,false,,https://photos.zillowstatic.com/fp/2e99ee6a34852867ee9b378860cae9da-zillow_web_48_23.jpg,Intracoastal Realty Corp,True,False,True,false,,,,,,
2089964560,2089964560,,https://photos.zillowstatic.com/fp/b2794e4e61c2a0e7a96c0669ddfd5764-p_e.jpg,true,https://www.zillow.com/homedetails/3534-Sutton-Dr-Mishawaka-IN-46545/2089964560_zpid/,FOR_SALE,Condo for sale,$,"$368,800",368800,"3534 Sutton Dr, Mishawaka, IN 46545",3534 Sutton Dr,Mishawaka,IN,46545,False,3,3,2220,41.693216,-86.174118,False,PRICE_REDUCTION,"$6,100 (Jun 21)",,,ForSale,For Sale (Broker),374900,False,False,False,false,Listing provided by IRMLS,,RE/MAX 100,True,False,True,false,,,,,Bill Mccarthy,
102952468,102952468,,https://photos.zillowstatic.com/fp/9ad718a54578fcd2602e80405b108293-p_e.jpg,true,https://www.zillow.com/homedetails/577-Sioux-St-Winona-MN-55987/102952468_zpid/,FOR_SALE,Multi-family home for sale,$,"$279,900",279900,"577 Sioux St, Winona, MN 55987",577 Sioux St,Winona,MN,55987,False,8,4,3273,44.048004,-91.655838,False,,,,,ForSale,For Sale (Broker),279900,False,False,False,false,,https://photos.zillowstatic.com/fp/21a8c0bf07dea6a2e4fa48ddc4216704-zillow_web_48_23.jpg,"Castle Realty Winona, LLC",True,False,True,false,,,,,,
72952445,72952445,,https://photos.zillowstatic.com/fp/56eac3a3fb7aff0a48f2ed78b79ffa7a-p_e.jpg,true,https://www.zillow.com/homedetails/910-Wawaset-St-Wilmington-DE-19806/72952445_zpid/,FOR_SALE,Townhouse for sale,$,"$410,000",410000,"910 Wawaset St, Wilmington, DE 19806",910 Wawaset St,Wilmington,DE,19806,False,3,2,1800,39.753829,-75.551804,False,DAYS_ON,40 days on Zillow,,ForSale,For Sale (Broker),411500,false,False,False,False,,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,Patterson-Schwartz-Hockessin,true,False,True,False,,,,,,,
36904207,36904207,,https://photos.zillowstatic.com/fp/0aae4a2aa880291c37be033a2b59a8f7-p_e.jpg,true,https://www.zillow.com/homedetails/Friendsville-Rd-Friendsville-MD-21531/36904207_zpid/,FOR_SALE,Lot / Land for sale,$,"$59,900",59900,"Friendsville Rd, Friendsville, MD 21531",Friendsville Rd,Friendsville,MD,21531,False,,,,39.632567,-79.418209,False,DAYS_ON,331 days on Zillow,,,ForSale,For Sale (Broker),,False,False,False,false,,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,Taylor Made Deep Creek Vacations & Sales,True,False,True,false,,,,,,
2077380686,2077380686,,https://photos.zillowstatic.com/fp/01e915e1671af879d35b500fad6e5f4d-p_e.jpg,true,https://www.zillow.com/homedetails/LOT-1-2237th-St-Atlanta-IL-61723/2077380686_zpid/,FOR_SALE,Active,$,"$1,350,400",1350400,"LOT 1 2237th St, Atlanta, IL 61723",LOT 1 2237th St,Atlanta,IL,61723,False,,,,40.242354,-89.192688,False,,,,,ForSale,For Sale (Broker),,False,False,False,false,MRED as distributed by MLS GRID,https://photos.zillowstatic.com/fp/1b0fc53ffc89ea17e1e382976aca4421-zillow_web_48_23.jpg,Crowne Realty,True,False,True,false,,,,,,
2070191815,2070191815,,https://photos.zillowstatic.com/fp/cdc0d50048bc8ee8f3b879c50e13515c-p_e.jpg,true,https://www.zillow.com/homedetails/0-Overlook-Mountain-Rd-667ACRES-Shenandoah-VA-22849/2070191815_zpid/,FOR_SALE,Lot / Land for sale,$,"$60,000",60000,"0 Overlook Mountain Rd #667ACRES, Shenandoah, VA 22849",0 Overlook Mountain Rd #667ACRES,Shenandoah,VA,22849,False,,,,,,False,DAYS_ON,12 days on Zillow,,ForSale,For Sale (Broker),,false,False,False,False,,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,Thornton River. LLC,true,False,True,False,,,,,,,
2071766038,2071766038,,https://photos.zillowstatic.com/fp/eac04e997c6a3b38dbb5e95d0cd16c83-p_e.jpg,true,https://www.zillow.com/homedetails/3441-Delor-St-Saint-Louis-MO-63111/2071766038_zpid/,FOR_SALE,Multi-family home for sale,$,"$149,000",149000,"3441 Delor St, Saint Louis, MO 63111",3441 Delor St,Saint Louis,MO,63111,False,2,2,1482,38.571554,-90.247707,False,,,,,ForSale,For Sale (Broker),,False,False,False,false,,https://photos.zillowstatic.com/fp/de048d4a62061ba077ec162895727e9c-zillow_web_48_23.jpg,"STL Real Estate Pros, LLC",True,False,True,false,,,,,,
2071071702,2071071702,21-232,https://photos.zillowstatic.com/fp/c2f69a4e26fa2fd4ea6660b9bf451b51-p_e.jpg,true,https://www.zillow.com/homedetails/252-Elementary-Ln-Craigsville-WV-26205/2071071702_zpid/,FOR_SALE,Home for sale,$,"$136,900",136900,"252 Elementary Ln, Craigsville, WV 26205",252 Elementary Ln,Craigsville,WV,26205,False,3,2,1152,38.3358,-80.680123,False,DAYS_ON,47 days on Zillow,,,ForSale,For Sale (Broker),132873,False,False,False,false,,,,False,False,True,false,,,,,,
2071006956,2071006956,29328,https://photos.zillowstatic.com/fp/950537e26a1217e5606f8addb7e7d734-p_e.jpg,true,https://www.zillow.com/homedetails/215-E-8th-St-Ogallala-NE-69153/2071006956_zpid/,FOR_SALE,House for sale,$,"$259,900",259900,"215 E 8th St, Ogallala, NE 69153",215 E 8th St,Ogallala,NE,69153,False,3,2,,41.131331,-101.718445,False,PRICE_REDUCTION,"$17,100 (Jun 16)",,,ForSale,For Sale (Broker),259900,False,False,False,false,,,"Fuller & Assoc Realty, LLC",True,False,True,false,,,,,,
225779728,225779728,,https://photos.zillowstatic.com/fp/cefd32949bd2fd872b766ccc1639588e-p_e.jpg,true,https://www.zillow.com/homedetails/N11538-Deer-Lake-Rd-Athelstane-WI-54104/225779728_zpid/,FOR_SALE,Home for sale,$,"$274,900",274900,"N11538 Deer Lake Rd, Athelstane, WI 54104",N11538 Deer Lake Rd,Athelstane,WI,54104,False,3,2,1456,45.380586,-88.156552,False,,,,,ForSale,For Sale (Broker),281400,False,False,False,false,,,,False,False,True,false,,,,,,
56233004,56233004,,https://photos.zillowstatic.com/fp/88ffc47d889d370f881c35bb00350cf2-p_e.jpg,true,https://www.zillow.com/homedetails/39-Wendell-Pl-Springfield-MA-01105/56233004_zpid/,FOR_SALE,Multi-family home for sale,$,"$249,000",249000,"39 Wendell Pl, Springfield, MA 01105",39 Wendell Pl,Springfield,MA,1105,False,8,3,3528,42.093371,-72.579207,False,DAYS_ON,19 days on Zillow,,,ForSale,For Sale (Broker),259600,False,False,False,false,,,"Stuart St James, Inc.",True,False,True,false,,,,,Brennan Ross,
2070254858,2070254858,,https://photos.zillowstatic.com/fp/7d8ce944cec394349526857ac39c2f4a-p_e.jpg,true,https://www.zillow.com/homedetails/840-United-Ave-SE-UNIT-208-Atlanta-GA-30312/2070254858_zpid/,FOR_SALE,Condo for sale,$,"$319,500",319500,"840 United Ave SE UNIT 208, Atlanta, GA 30312",840 United Ave SE UNIT 208,Atlanta,GA,30312,False,2,2,1026,33.730462,-84.363445,False,PRICE_REDUCTION,"$5,500 (Jun 24)",,,ForSale,For Sale (Broker),329700,False,False,False,false,,https://photos.zillowstatic.com/fp/d2c28114f36af4dea165c93003b4cd2e-zillow_web_48_23.jpg,Compass,True,False,True,false,,,,,,
150477771,150477771,,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=39.314699,-74.624301&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=10o2ap8eOc1cUcPsjkMEehdo_mc=",,https://www.zillow.com/homedetails/2-Woodlawn-Ave-Somers-Pt-NJ-08244/150477771_zpid/,FOR_SALE,Lot / Land for sale,$,"$74,900",74900,"2 Woodlawn Ave, Somers Pt, NJ 08244",2 Woodlawn Ave,Somers Pt,NJ,8244,False,,,,39.314699,-74.624301,False,DAYS_ON,288 days on Zillow,,,ForSale,For Sale (Broker),,False,False,False,false,,https://photos.zillowstatic.com/fp/7d81b0db87f64b6706387db1c74cf69e-zillow_web_48_23.jpg,COLDWELL BANKER ARGUS REAL ESTATE-Northfield,True,False,True,false,,,,,,
2069967994,2069967994,,https://photos.zillowstatic.com/fp/8c190cf96a9b0019188a8061444c1e5b-p_e.jpg,true,https://www.zillow.com/homedetails/658-Georgia-Ridge-Rd-Searcy-AR-72143/2069967994_zpid/,FOR_SALE,Lot / Land for sale,$,"$176,000",176000,"658 Georgia Ridge Rd, Searcy, AR 72143",658 Georgia Ridge Rd,Searcy,AR,72143,False,,,,35.310041,-91.913846,False,DAYS_ON,2 days on Zillow,,,ForSale,For Sale (Broker),,False,False,False,false,,https://photos.zillowstatic.com/fp/19e7bcbe73b7e6c8d48d299d96f774fd-zillow_web_48_23.jpg,Green Light Realty,True,False,True,false,,,,,Robert Greene,
71038382,71038382,,https://photos.zillowstatic.com/fp/d9553125e52d6cbae332d72a1c43add1-p_e.jpg,true,https://www.zillow.com/homedetails/9382-Woodleigh-Mill-Dr-Jacksonville-FL-32244/71038382_zpid/,FOR_SALE,House for sale,$,"$310,000",310000,"9382 Woodleigh Mill Dr, Jacksonville, FL 32244",9382 Woodleigh Mill Dr,Jacksonville,FL,32244,False,3,2,2148,30.189079,-81.814485,False,3D_HOME,3D Tour,,ForSale,For Sale (Broker),309800,false,True,False,False,,,,true,False,True,False,,,,,,,
194577790,194577790,29473,https://photos.zillowstatic.com/fp/ed85eaeb7102b48f302c70d5f93b98ef-p_e.jpg,true,https://www.zillow.com/homedetails/204-N-Victoria-St-Chambers-NE-68725/194577790_zpid/,FOR_SALE,House for sale,$,"$16,500",16500,"204 N Victoria St, Chambers, NE 68725",204 N Victoria St,Chambers,NE,68725,False,2,1,852,42.206297,-98.748352,False,DAYS_ON,19 days on Zillow,,,ForSale,For Sale (Broker),16500,False,False,False,false,,,"Stracke Realty, Inc.",True,False,True,false,,,,,,
2069944624,2069944624,,https://photos.zillowstatic.com/fp/01b5eb451bc46f0267df497e3d4cc7f1-p_e.jpg,true,https://www.zillow.com/homedetails/164-E-Freedom-Ln-S-24-Ogden-UT-84401/2069944624_zpid/,FOR_SALE,Townhouse for sale,$,"$244,900",244900,"164 E Freedom Ln S #24, Ogden, UT 84401",164 E Freedom Ln S #24,Ogden,UT,84401,False,3,2,1309,41.215173,-111.977246,False,DAYS_ON,1 day on Zillow,,,ForSale,For Sale (Broker),,False,False,False,false,,https://photos.zillowstatic.com/fp/845c46a1282502786fdc2ec484a9064f-zillow_web_48_23.jpg,WE.REALTY UTAH,True,False,True,false,,,,,,
21697460,21697460,,https://photos.zillowstatic.com/fp/d80bedad5d0796c3ee7661f348640e7b-p_e.jpg,true,https://www.zillow.com/homedetails/1525-Walnut-Leaf-Dr-UNIT-212-Walnut-CA-91789/21697460_zpid/,FOR_SALE,Condo for sale,$,"$455,000",455000,"1525 Walnut Leaf Dr UNIT 212, Walnut, CA 91789",1525 Walnut Leaf Dr UNIT 212,Walnut,CA,91789,False,2,2,905,33.990128,-117.861802,False,3D_HOME,3D Tour,,ForSale,For Sale (Broker),472000,false,True,False,False,,,CENTURY 21 CITRUS REALTY INC,true,False,True,False,,,,,,,
2112033725,2112033725,21-488,https://photos.zillowstatic.com/fp/b64911a0ef53c6e92815fb8ccc63297f-p_e.jpg,true,https://www.zillow.com/homedetails/0-Plant-Church-Rd-Clinton-AR-72031/2112033725_zpid/,FOR_SALE,Lot / Land for sale,$,"$29,900",29900,"0 Plant Church Rd, Clinton, AR 72031",0 Plant Church Rd,Clinton,AR,72031,False,,,,35.708709,-92.453805,False,DAYS_ON,107 days on Zillow,,,ForSale,For Sale (Broker),,False,False,False,false,,,,False,False,True,false,,,,,,
2074287370,2074287370,,https://photos.zillowstatic.com/fp/7fc51339d3d5be30a3e1e0f87dcd2067-p_e.jpg,true,https://www.zillow.com/homedetails/2100-N-Ocean-Blvd-424-North-Myrtle-Beach-SC-29582/2074287370_zpid/,FOR_SALE,Condo for sale,$,"$209,000",209000,"2100 N Ocean Blvd #424, North Myrtle Beach, SC 29582",2100 N Ocean Blvd #424,North Myrtle Beach,SC,29582,False,1,1,476,33.827259,-78.644956,False,DAYS_ON,100 days on Zillow,,,ForSale,For Sale (Broker),205000,False,False,False,false,,https://photos.zillowstatic.com/fp/18269276303d63a0cc26e7901f68fe4b-zillow_web_48_23.jpg,The Hoffman Group,True,False,True,false,,,,,,
24248981,24248981,,https://photos.zillowstatic.com/fp/dacebfc4ced25199b9a4a631ab0b8e9b-p_e.jpg,true,https://www.zillow.com/homedetails/927-Smith-St-Monroe-MI-48161/24248981_zpid/,FOR_SALE,Multi-family home for sale,$,"$134,900",134900,"927 Smith St, Monroe, MI 48161",927 Smith St,Monroe,MI,48161,False,,,,41.909011,-83.408527,False,DAYS_ON,1 day on Zillow,,ForSale,For Sale (Broker),134900,false,False,False,False,Listing provided by MiRealSource,https://photos.zillowstatic.com/fp/ec44e8cb09565c21d2c08802f7442a1c-zillow_web_48_23.jpg,,false,False,True,False,,,,,,,
48835513,48835513,,https://photos.zillowstatic.com/fp/5a3326e3feec71713db2bee2d97b17ec-p_e.jpg,true,https://www.zillow.com/homedetails/13739-15th-Ave-NE-APT-B9-Seattle-WA-98125/48835513_zpid/,FOR_SALE,Condo for sale,$,"$325,000",325000,"13739 15th Ave NE APT B9, Seattle, WA 98125",13739 15th Ave NE APT B9,Seattle,WA,98125,False,2,2,1150,47.729614,-122.314023,False,3D_HOME,3D Tour,,ForSale,For Sale (Broker),,false,True,False,False,,https://photos.zillowstatic.com/fp/6631fa4637aeea0746aac3f9507621d3-zillow_web_48_23.jpg,,false,False,True,False,,,,,,,
2080064814,2080064814,21-584,https://photos.zillowstatic.com/fp/9e56e8015660a2057f6b6f275ca6a4e8-p_e.jpg,true,https://www.zillow.com/homedetails/Prairie-Ln-Williston-ND-58801/2080064814_zpid/,FOR_SALE,Lot / Land for sale,$,"$50,000",50000,"Prairie Ln, Williston, ND 58801",Prairie Ln,Williston,ND,58801,False,,,,48.128607,-103.710477,False,DAYS_ON,38 days on Zillow,,,ForSale,For Sale (Broker),,False,False,False,false,,,,False,False,True,false,,,,,,
40313440,40313440,,https://photos.zillowstatic.com/fp/a53952844a3fd518b5eb1af9817b9564-p_e.jpg,true,https://www.zillow.com/homedetails/8610-30th-Ave-UNIT-204-Kenosha-WI-53142/40313440_zpid/,FOR_SALE,Condo for sale,$,"$239,900",239900,"8610 30th Ave UNIT 204, Kenosha, WI 53142",8610 30th Ave UNIT 204,Kenosha,WI,53142,False,3,2,1634,42.549698,-87.844995,False,,,,ForSale,For Sale (Broker),251500,false,False,False,False,,,,false,False,True,False,,,,,,,
62682683,62682683,,https://photos.zillowstatic.com/fp/2884252764f348efb0bb6bc578be7347-p_e.jpg,true,https://www.zillow.com/homedetails/103-Hamilton-Pl-Fond-Du-Lac-WI-54935/62682683_zpid/,FOR_SALE,Multi-family home for sale,$,"$134,900",134900,"103 Hamilton Pl, Fond Du Lac, WI 54935",103 Hamilton Pl,Fond Du Lac,WI,54935,False,6,3,2332,43.778173,-88.451092,False,,,,ForSale,For Sale (Broker),138600,false,False,False,False,,,,false,False,True,False,,,,,,,
2070437541,2070437541,,https://photos.zillowstatic.com/fp/7a7afedd506f6dec3011dce2863ff9ae-p_e.jpg,true,https://www.zillow.com/homedetails/355-2nd-Ave-E-Columbia-Falls-MT-59912/2070437541_zpid/,FOR_SALE,House for sale,$,"$199,999",199999,"355 2nd Ave E, Columbia Falls, MT 59912",355 2nd Ave E,Columbia Falls,MT,59912,False,2,1,840,48.375282,-114.178219,False,DAYS_ON,23 days on Zillow,,,ForSale,For Sale (Broker),200000,False,False,False,false,,https://photos.zillowstatic.com/fp/32f826d2bc987ab7640b8ff296afc695-zillow_web_48_23.jpg,Keller Williams Realty Northwest Montana,True,False,True,false,,,,,Ryan Norris,
2069969000,2069969000,11002701,https://photos.zillowstatic.com/fp/0f6bc3d2a251a57e3d07876e6e0fe013-p_e.jpg,true,https://www.zillow.com/homedetails/900-9th-Ave-E-208-Palmetto-FL-34221/2069969000_zpid/,FOR_SALE,Home for sale,$,"$22,995",22995,"900 9th Ave E #208, Palmetto, FL 34221",900 9th Ave E #208,Palmetto,FL,34221,False,2,2,1032,27.516876,-82.555156,False,VIDEO_WALKTHROUGH,Video Walkthrough,,ForSale,For Sale (Broker),,false,False,True,False,,,,false,False,True,False,,,,,,,
2139887411,2139887411,,https://photos.zillowstatic.com/fp/762733d3efb73f5881ff23c64f33ed0f-p_e.jpg,true,https://www.zillow.com/homedetails/1823-N-Halsted-St-3-Chicago-IL-60614/2139887411_zpid/,FOR_SALE,Active,$,"$1,350,000",1350000,"1823 N Halsted St #3, Chicago, IL 60614",1823 N Halsted St #3,Chicago,IL,60614,False,3,3,,41.91453,-87.648027,False,OPEN_HOUSE,Open: Sun. 1-3pm,,ForSale,For Sale (Broker),1187400,false,False,False,False,MRED as distributed by MLS GRID,https://photos.zillowstatic.com/fp/1b0fc53ffc89ea17e1e382976aca4421-zillow_web_48_23.jpg,Compass,true,False,True,False,true,2021-06-27T13:00:00,2021-06-27T15:00:00,Open House - 1:00 - 3:00 PM,,,
2077363681,2077363681,,https://photos.zillowstatic.com/fp/34bd67ca0bb8d5354c67d3cea5e9637f-p_e.jpg,true,https://www.zillow.com/homedetails/Brown-Montague-TX-76251/2077363681_zpid/,FOR_SALE,Lot / Land for sale,$,"$145,000",145000,"Brown, Montague, TX 76251",Brown,Montague,TX,76251,False,,,,,,False,DAYS_ON,15 days on Zillow,,ForSale,For Sale (Broker),,false,False,False,False,,,,false,False,True,False,,,,,,,
115494553,115494553,,https://photos.zillowstatic.com/fp/2abfe212d48b6a46c7301ceb681b4fd5-p_e.jpg,true,https://www.zillow.com/homedetails/308-W-8th-St-Corbin-KY-40701/115494553_zpid/,FOR_SALE,Multi-family home for sale,$,"$189,900",189900,"308 W 8th St, Corbin, KY 40701",308 W 8th St,Corbin,KY,40701,False,4,4,,36.942096,-84.097976,False,DAYS_ON,21 days on Zillow,,,ForSale,For Sale (Broker),185600,False,False,False,false,Listing provided by LBAR,,Huddleston Real Estate,True,False,True,false,,,,,,
14060425,14060425,,https://photos.zillowstatic.com/fp/3a33efe5d725b1fccaf503138b1a5b32-p_e.jpg,true,https://www.zillow.com/homedetails/4934-W-2nd-St-Greeley-CO-80634/14060425_zpid/,FOR_SALE,Multi-family home for sale,$,"$373,000",373000,"4934 W 2nd St, Greeley, CO 80634",4934 W 2nd St,Greeley,CO,80634,False,3,2,1932,40.431728,-104.760143,False,DAYS_ON,4 days on Zillow,,,ForSale,For Sale (Broker),391100,False,False,False,false,Listing provided by IRES,https://photos.zillowstatic.com/fp/9c99c1ca6093dad43ed6b82abecf9a71-zillow_web_48_23.jpg,Berkshire Hathaway IRE NOCO,True,False,True,false,,,,,Suzanne Offe,
38096961,38096961,,https://photos.zillowstatic.com/fp/fe9467618b573670796a4677321526aa-p_e.jpg,true,https://www.zillow.com/homedetails/133-Ramsey-Ave-Marlton-NJ-08053/38096961_zpid/,FOR_SALE,House for sale,$,"$389,000",389000,"133 Ramsey Ave, Marlton, NJ 08053",133 Ramsey Ave,Marlton,NJ,8053,False,5,3,2420,39.900469,-74.909852,False,OPEN_HOUSE,Open: Sun. 1-3pm,,,ForSale,For Sale (Broker),398100,False,False,False,false,,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,Keller Williams Realty - Medford,True,False,True,false,true,2021-06-27T13:00:00,2021-06-27T15:00:00,Open House - 1:00 - 3:00 PM,,
108597775,108597775,,https://photos.zillowstatic.com/fp/a7763311647ab3e5d8a67ca27896e1fb-p_e.jpg,true,https://www.zillow.com/homedetails/1100-Howell-Mill-Rd-NW-UNIT-310-Atlanta-GA-30318/108597775_zpid/,FOR_SALE,Condo for sale,$,"$399,000",399000,"1100 Howell Mill Rd NW UNIT 310, Atlanta, GA 30318",1100 Howell Mill Rd NW UNIT 310,Atlanta,GA,30318,False,2,2,1231,33.785494,-84.411975,False,PRICE_REDUCTION,"$10,000 (Jun 2)",,,ForSale,For Sale (Broker),400100,False,False,False,false,,https://photos.zillowstatic.com/fp/d2c28114f36af4dea165c93003b4cd2e-zillow_web_48_23.jpg,RE/MAX Around Atlanta Realty,True,False,True,false,,,,,,
221290350,221290350,,https://photos.zillowstatic.com/fp/28a93d599240caf732d7ebf68be3a9cb-p_e.jpg,true,https://www.zillow.com/homedetails/46-Buck-Rd-Whitefield-NH-03598/221290350_zpid/,FOR_SALE,Active,$,"$249,000",249000,"46 Buck Rd, Whitefield, NH 03598",46 Buck Rd,Whitefield,NH,3598,False,2,2,945,44.34651,-71.56541,False,PRICE_REDUCTION,"$20,000 (Jun 22)",,,ForSale,For Sale (Broker),,False,False,False,false,Listing provided by NEREN,,,False,False,True,false,,,,,,
2077166342,2077166342,29163049,https://photos.zillowstatic.com/fp/53d1e43a86f7f27e93550bfcc703ccd0-p_e.jpg,true,https://www.zillow.com/community/whisper-ridge-east/2077166342_zpid/,FOR_SALE,New construction,$,"$220,000+",220000,"Hickory Townhome At Whisper Ridge East Plan, Whisper Ridge East","Hickory Townhome At Whisper Ridge East Plan, Whisper Ridge East",Sioux Falls,SD,57108,False,3,3,1405,43.48897,-96.669415,False,OPEN_HOUSE,Open: M: 8:00 AM-5:00 P...,,ForSale,New Construction,,false,False,False,False,,,,true,False,True,False,,,,,,,
21702534,21702534,,https://photos.zillowstatic.com/fp/9239ac9ce9e62aad91d7edcfe8a8f9db-p_e.jpg,true,https://www.zillow.com/homedetails/2122-Bonnycastle-Ln-Yukon-OK-73099/21702534_zpid/,FOR_SALE,House for sale,$,"$319,900",319900,"2122 Bonnycastle Ln, Yukon, OK 73099",2122 Bonnycastle Ln,Yukon,OK,73099,False,3,4,3385,35.444363,-97.698404,False,OPEN_HOUSE,Open: Sun. 2-4pm,,ForSale,For Sale (Broker),319900,false,False,False,False,,https://photos.zillowstatic.com/fp/3295e033b0f9ed3a14b327538b943f05-zillow_web_48_23.jpg,McGraw REALTORS (BO),true,False,True,False,true,2021-06-27T14:00:00,2021-06-27T16:00:00,Open House - 2:00 - 4:00 PM,,,
